id,type,asian,indian,black,white,middle eastern,latino hispanic,confidence,match_confidence
48260,celebrity,23.008890450000763,3.5529326647520065,0.9446061216294764,46.27403020858765,12.467677146196364,13.751870393753052,88.62183380126953,76.0
46291,celebrity,0.7617104321247596,1.6255165487835734,0.1149909290107148,53.00568658147375,24.242320611615217,20.249777749167546,99.89999389648438,75.0
75908,celebrity,1.4919845625627204e-05,8.581545252184242e-07,2.258355308315529e-09,99.95675683021544,0.0064643980294931,0.0367630185792222,99.96568298339844,70.0
67935,celebrity,0.0002073322983274,0.0001294273788841,2.5986338869341665e-07,99.78547694856204,0.066450253589421,0.147733843037922,99.98765563964844,93.0
31085,celebrity,3.8268156349658966,15.754592418670654,12.692846357822418,14.186188578605652,31.837135553359985,21.702422201633453,97.9441146850586,69.0
41387,celebrity,8.42135226257755,15.640052595141684,8.88494678646009,13.700264018789769,12.19630388595485,41.157081196134165,99.96541595458984,96.0
51387,celebrity,45.68657875061035,3.1630143523216248,0.6973353214561939,18.60916167497635,4.655882716178894,27.188023924827576,99.99446105957033,56.0
60823,celebrity,0.0035703676985576,0.0283136585494503,0.00053875037338,96.10784649848938,2.1033525466918945,1.756376214325428,99.99505615234376,93.0
95176,celebrity,0.1098786364309489,0.0638703990262001,0.0047147543227765,86.93190217018127,11.122168600559236,1.7674673348665235,99.92089080810548,99.0
98314,celebrity,53.26502323150635,1.2545490637421608,41.61984622478485,1.6752300783991814,0.1514266827143728,2.033926174044609,99.98004913330078,100.0
98314,celebrity,0.0305883208056911,0.0007529768481617,3.879842580545301e-06,98.07685017585754,0.203127134591341,1.6886798664927485,99.99767303466795,80.0
72058,celebrity,16.49993807077408,0.0109578606497962,0.0007811928298906,82.09157586097717,0.4298253916203975,0.9669185616075991,99.975830078125,74.0
19845,celebrity,25.71991375447348,0.3609204700236952,0.1747714962151353,61.794935250886056,3.953014587996651,7.996438980527046,99.99624633789062,92.0
80231,celebrity,0.0027382233757594,0.105777696203864,0.0014467908935023,80.42018646953267,9.79313212118958,9.676713087950576,99.98587036132812,100.0
64925,celebrity,1.3820058455359095e-05,0.0023541200373798,99.99559521648855,3.441006296275993e-08,2.668350595487181e-09,0.0020402628558355,99.97527313232422,81.0
41368,celebrity,6.853879269685947e-09,3.8602263746634335e-09,2.495551508496785e-12,99.99699592590332,0.0019074823285336,0.0010951200238196,99.99333953857422,100.0
23954,celebrity,2.6209722903950388,0.6300269070283715,0.0932503838259955,79.43305846649757,5.675926025267007,11.546765211031747,99.95203399658205,100.0
9238,celebrity,6.917635886338758e-06,4.031144129612585e-06,99.99998807907104,2.89501197537137e-11,2.5085211075785534e-12,1.5332398461964658e-06,99.9997329711914,63.0
49076,celebrity,0.0205144749492652,1.4477355337283333,0.0393848394934364,46.91918175930868,31.73962722656889,19.83356147012481,99.99990844726562,69.0
52790,celebrity,6.977793245184019,0.1878181700784367,0.0096091518842016,79.8160660157243,2.6974567888651366,10.311259943917989,99.9984359741211,56.0
16437,celebrity,0.0074254622510444,2.432907517725677,97.41709812981476,5.906881380827488e-05,4.319918476185355e-05,0.1424679617564655,99.9998550415039,100.0
37690,celebrity,2.141482008355333e-07,1.0455094358378772e-08,5.835914239742955e-11,99.99822974194466,0.0003833436268203,0.0013895239054034,100.0,74.0
19238,celebrity,0.0179515303684379,0.0182312007334985,0.001831523986794,97.14011532903405,0.6531481554745528,2.1687207173538634,99.99837493896484,100.0
19238,celebrity,4.405681508501402e-06,2.1213411471876498e-06,1.53074053432789e-08,99.97981190681458,0.0066378590418025,0.0135451831738464,99.998779296875,67.0
32168,celebrity,0.0426508544478565,0.2669344423338771,0.0019908386093447,65.18651843070984,25.80898404121399,8.692917227745056,99.99920654296876,55.0
32168,celebrity,0.0098361822892911,0.0328724971041083,0.0003562957317626,91.82366728782654,6.499435007572174,1.6338370740413666,99.96234893798828,82.0
43928,celebrity,5.987335121076355e-20,6.332483198883622e-19,2.4791309801251145e-23,100.0,2.5762861288747277e-08,5.030777461279001e-08,99.99868774414062,84.0
34815,celebrity,9.472651034593582,4.163351282477379,0.7441306486725807,32.02231526374817,9.790600836277008,43.806952238082886,99.99669647216795,100.0
63472,celebrity,2.6487482143936414,5.7639054374582095,0.8574200884902583,33.236239342241205,24.31791267608555,33.1757793636059,99.94547271728516,100.0
57984,celebrity,0.0006803452477704,0.0004592676667042,1.2919957606805215e-05,98.29396029782768,1.1600528392132712,0.5448309055172318,99.99649047851562,100.0
57984,celebrity,99.99048709869383,0.0038065198168624,2.608188109931575e-07,0.0025213603294105,1.2174398156261645e-07,0.0031851162930252,100.0,73.0
57984,celebrity,99.9893367284141,0.0003351687809896,1.0166702752801513e-06,0.0058374116475175,3.1491145791782154e-06,0.0044893610667848,99.97377014160156,99.0
92467,celebrity,6.224222481250763,9.157752990722656,67.1046793460846,0.9143593721091748,0.5033203400671482,16.09567105770111,99.99916076660156,100.0
41503,celebrity,2.4473903700709343,9.237416833639143,2.975868806242943,39.71435725688934,25.59260725975037,20.032359659671783,99.9832000732422,96.0
58372,celebrity,0.078249959057192,0.0016888052608511,5.322970717036167e-05,98.84598241400508,0.428555072150239,0.6454680418781092,99.9716796875,98.0
58372,celebrity,47.62355075022881,7.858627757944331,25.680942874010974,3.920269991175532,2.0153780737744613,12.901235395743573,99.98970794677734,96.0
58372,celebrity,0.0336785626132041,0.97424341365695,0.0250579440034925,41.92412495613098,26.63282155990601,30.410081148147583,99.98983764648438,89.0
63921,celebrity,6.073134392499924,0.2267872681841254,0.0228253164095804,81.20918273925781,5.42055293917656,7.047519832849503,99.9636688232422,81.0
63921,celebrity,2.170371696854508e-07,4.4379918368317394e-07,1.944505032036179e-09,99.98385906027067,0.0056563595911851,0.0104848147878016,99.97662353515624,67.0
63921,celebrity,3.983725349598899e-06,5.351448173485097e-08,3.5702913065219215e-11,99.99964237213136,0.0002017096676354,0.0001524200115454,99.9969482421875,91.0
1937,celebrity,0.0049016488639922,0.0035199116888915,3.2775345992345204e-05,95.46502801567485,1.3843099480456085,3.1422054405334854,99.97804260253906,78.0
8645,celebrity,0.0764328753575682,0.0007912167347967,7.798806933578817e-06,97.61279225349426,2.2001996636390686,0.109778787009418,99.4888916015625,98.0
8645,celebrity,0.0150977150234323,6.462378774597791,0.0167342304908842,5.115942047126049,75.9276001539707,12.462244187325933,99.96063995361328,89.0
31482,celebrity,2.08089929074049,4.792777821421623,0.5828661844134331,41.36446714401245,15.898294746875765,35.2806955575943,95.44953918457033,99.0
15427,celebrity,0.000694369972723,0.0002914247368629,3.2621371934057184e-06,99.78948238021346,0.0664567786674316,0.1430631211846326,99.99927520751952,74.0
43617,celebrity,44.56970160368662,0.6699474195453621,0.4232748838335414,46.12240837545295,2.808770575073889,5.40589774776724,99.98314666748048,62.0
91027,celebrity,3.97801585495472,1.38556445017457,0.3119599772617221,54.74178194999695,13.361045718193054,26.221629977226257,99.99818420410156,100.0
27043,celebrity,4.380189999938011,29.85711693763733,7.21263512969017,9.123260527849196,9.198425710201263,40.22836983203888,99.98472595214844,84.0
27043,celebrity,1.6260325908660889,10.770788043737411,0.875070970505476,24.59598034620285,12.069201469421388,50.06292462348938,99.99615478515624,96.0
27043,celebrity,0.3894526512828289,0.633220811325811,0.0423789934259735,71.36531813558123,25.66833488126577,1.9012890352262215,99.9915542602539,60.00000381469727
27043,celebrity,0.0077971957780337,0.2128266983123658,99.76058003432512,8.704279580012856e-06,1.5658956888228929e-06,0.0187864491293816,99.99983215332033,95.0
27043,celebrity,5.727440801553822,10.899024265888244,5.113122849240643,24.82666818221428,16.932222775485847,36.50152820366957,99.99989318847656,77.0
81027,celebrity,1.9797461447979006e-07,1.0576982345522625e-08,4.280024956410805e-11,99.99706745147704,0.00151656977323,0.0014177148841554,99.99478149414062,95.0
95064,celebrity,0.4849635995924473,0.3989768680185079,0.0508162600453943,67.03721284866333,5.059944838285446,26.968088746070865,99.99744415283205,100.0
78402,celebrity,0.0762576632019974,0.1238902522520871,0.0016920849801794,75.56745860382668,13.864851824334371,10.365851841321698,99.9988021850586,100.0
78402,celebrity,0.0045153558821024,2.1483282907800847,0.0073239328048487,23.42649390855395,68.50971391854965,5.90362733028098,99.99998474121094,95.0
78402,celebrity,2.846241456751413e-06,5.972151840424834e-06,1.5058619138811856e-08,99.97159242460684,0.0157206590577235,0.0126825056496824,100.0,76.0
42786,celebrity,0.0102717143330065,69.1074572929689,0.0663079807883329,3.748887851701719,3.4978863296373284,23.56918735136835,100.0,100.0
9384,celebrity,99.24018974543748,0.1306251584179794,0.0001800568605178,0.0009483947561911,9.12146146359564e-07,0.6280585566495989,99.9981460571289,93.0
9384,celebrity,0.0653069582767784,0.098562566563487,0.0007295647719729,52.720534801483154,46.932414174079895,0.1824478385969996,99.9183120727539,100.0
3789,celebrity,3.4939542852585657,0.4506120064094074,0.0321914276531923,79.20522441926293,15.48151856440527,1.336505889029013,99.86585998535156,96.0
92867,celebrity,50.9942830794195,9.33222285893236,0.9644764693947396,5.371335044066315,1.214794028078798,32.12289001022458,99.99999237060548,85.0
92867,celebrity,9.47239064841159,18.488729714003767,4.151478159603853,23.14054645783263,11.902117657913882,32.84474108752502,99.99999237060548,57.0
36097,celebrity,25.18019378185272,7.727425545454025,3.1026646494865417,28.3577173948288,8.29906165599823,27.332940697669983,99.99969482421876,95.0
93260,celebrity,9.35681015253067,11.604391038417816,36.15967929363251,8.994484692811966,6.4468517899513245,27.43778526782989,99.9998779296875,99.0
30456,celebrity,1.065915856275165e-22,3.7927165799648494e-16,100.0,1.3325018251837588e-31,1.312658585145791e-32,2.058388801717299e-21,99.99319458007812,100.0
5962,celebrity,20.14113039619508,17.301713961464998,22.680200498116047,17.861762217388286,5.25925935860034,16.755939528700086,99.90534210205078,80.0
80765,celebrity,0.0880792632008477,0.0255291494375736,0.0009584151251861,88.59704272782294,3.0555516564188414,8.232833953758007,99.89708709716795,97.0
64821,celebrity,0.2422105697887456,12.63481078925004,46.76660933892616,2.190790436769672,11.310751877933516,26.85481883826031,99.99999237060548,99.0
41796,celebrity,0.202065438900318,0.0448895150310629,0.0021414292317246,95.72148297557132,2.2932532678993502,1.7361697844368091,99.99358367919922,74.0
41796,celebrity,10.592803359031675,11.487308889627457,22.09761887788773,15.18944501876831,8.07780846953392,32.55501985549927,99.97201538085938,98.0
71320,celebrity,0.105444062501192,2.23169419914484,0.0563628447707742,53.00119519233704,32.11692571640015,12.48837783932686,99.99568176269533,100.0
8653,celebrity,3.1920030633207483,0.2644411671455303,0.0274829912066246,80.62036268468349,7.930039414162706,7.965665851156014,99.9962158203125,61.0
95072,celebrity,9.615295937237534e-06,9.363831310338355e-06,5.2523674298754486e-08,99.8422145843506,0.0302367785479873,0.1275344169698655,99.9976806640625,100.0
8716,celebrity,3.75210274121627e-08,3.302464332332837e-08,3.1736794989710387e-11,99.99719262106376,0.001008416044067,0.001799653107757,99.98889923095705,97.0
60927,celebrity,3.903235727741464,7.941672679285567,3.836024781228589,28.82107370025359,28.128372319243688,27.369620047189,99.96902465820312,77.0
51283,celebrity,6.747966215002374e-05,0.1024602740606829,0.0003088962514482,49.36913844163051,46.66658918062384,3.861431262578444,99.98085021972656,100.0
35068,celebrity,0.8624186739325523,2.3454926908016205,0.0594324141275137,48.67747128009796,23.47749024629593,24.57769811153412,99.99979400634766,79.0
68947,celebrity,0.0002708980577998,0.0001361231235551,2.9796314749580627e-06,99.70681074776522,0.0566857217291627,0.2360919674674311,99.99822235107422,100.0
14365,celebrity,0.0082209364336449,0.0011722461749741,0.0002511332468202,97.49393463134766,2.404436469078064,0.0919871847145259,99.99835968017578,96.0
14365,celebrity,0.0843511952552944,0.1710730721242725,0.0014481453035841,84.35715436935425,10.498980432748796,4.886988922953606,99.99362182617188,55.0
85072,celebrity,0.0319447863148525,0.147452438250184,0.0016518921256647,75.83761811256409,9.5840185880661,14.397315680980682,99.98450469970705,100.0
71635,celebrity,0.0348824292560582,1.4005308777726744,0.0080441767334981,27.295619523003044,62.39721326794783,8.863715393986153,99.86952209472656,100.0
41283,celebrity,5.724148793467808,42.0058573487912,18.4752430603053,6.469824550737414,7.594103818780411,19.730823918034076,99.971923828125,66.0
27405,celebrity,0.2103005052372211,0.9657175991573812,98.53791015888332,0.0007921855250666,0.0004223639231349,0.2848528684478559,99.99996185302734,100.0
71265,celebrity,0.0480935180820386,0.1927148782031165,0.0038517124743755,76.59979919193978,15.47131183572482,7.68423051740113,99.75513458251952,80.0
73258,celebrity,99.39078092575072,0.0132650180603377,0.0041336843423778,0.1624773605726659,0.0007275992174982,0.4286112729460001,99.99788665771484,58.0
36214,celebrity,1.7517727282266852e-18,2.5391538423577683e-14,100.0,2.348667203745204e-27,1.476619328079212e-28,9.417900407139442e-18,99.99993133544922,100.0
1649,celebrity,0.1433965750038623,0.1177584519609808,0.0092996109742671,88.80550265312195,5.540471524000168,5.383573099970818,99.98552703857422,100.0
31705,celebrity,0.0006030451459082,0.0081786027294583,1.636508386582136e-05,93.44856142997742,4.597295820713043,1.9453449174761768,99.9980010986328,100.0
34157,celebrity,0.2735757967457175,2.605650946497917,95.15948295593262,0.0831779383588582,0.0763514428399503,1.801763102412224,99.98543548583984,100.0
39765,celebrity,0.0002759957788727,0.0006957099190858,1.5091098693128738e-05,97.6654051342848,1.3180938403662348,1.0155158722708149,99.99871826171876,56.0
58276,celebrity,0.0095248875588577,0.0398897706092757,99.81140493222505,0.0010663110241528,0.0002123307139439,0.1379032235832943,99.8638153076172,98.0
19783,celebrity,0.0003256342552049,0.0323224085150286,5.359324859455228e-05,90.9427285194397,7.446303218603134,1.5782758593559263,99.99860382080078,63.0
40216,celebrity,5.874070897698402,3.320337459445,0.2875131787732243,34.505853056907654,8.802902698516846,47.209325432777405,99.99617767333984,60.00000381469727
48276,celebrity,3.410319611430168,5.91704361140728,0.6594487465918064,38.607922196388245,21.3993102312088,30.00595569610596,99.86429595947266,89.0
47183,celebrity,9.513211250305176,29.503503441810608,8.186659216880798,10.329598188400269,11.770643293857574,30.69638609886169,99.9988250732422,81.0
47183,celebrity,2.9743142426013947,0.7168196141719818,0.0461464689578861,67.83690452575684,12.37257793545723,16.05323851108551,99.9408187866211,57.0
96873,celebrity,0.3212756942957639,12.703964114189148,0.3553556744009256,14.42299783229828,47.68856763839722,24.50784146785736,99.99930572509766,58.999996185302734
